index,glir11,qo11,qt11,wc11,glir22,qo22,qt22,wc22
11181,1457,134,179.1,3.987,915,0,0,0
11182,1457,134,179.1,3.987,915,0,0,0
11183,1457,134,179.1,3.987,915,0,0,0
11184,1457,134,179.1,3.987,915,0,0,0
11185,1457,134,179.1,3.987,915,0,0,0
11186,1457,134,179.1,3.987,915,0,0,0
11187,1457,134,179.1,3.987,915,0,0,0
11188,1457,134,179.1,3.987,915,0,0,0
11189,1457,134,179.1,3.987,915,0,0,0
11190,1457,134,179.1,3.987,915,0,0,0
11191,1457,134,179.1,3.987,915,0,0,0
11192,1457,134,179.1,3.987,915,0,0,0
11193,1457,134,179.1,3.987,915,0,0,0
11194,1457,134,179.1,3.987,915,0,0,0
11195,1457,134,179.1,3.987,915,0,0,0
11196,1457,134,179.1,3.987,915,0,0,0
11197,1457,134,179.1,3.987,915,0,0,0
11198,1457,134,179.1,3.987,915,0,0,0
11199,1457,134,179.1,3.987,915,0,0,0
11200,1457,134,179.1,3.987,915,0,0,0
11201,554,138,183.1,3.987,12,4,4,0
11202,554,138,183.1,3.987,12,4,4,0
11203,554,138,183.1,3.987,12,4,4,0
11204,554,138,183.1,3.987,12,4,4,0
11205,554,138,183.1,3.987,12,4,4,0
11206,554,138,183.1,3.987,12,4,4,0
11207,554,138,183.1,3.987,12,4,4,0
11208,554,138,183.1,3.987,12,4,4,0
11209,554,138,183.1,3.987,12,4,4,0
11210,554,138,183.1,3.987,12,4,4,0
11211,554,138,183.1,3.987,12,4,4,0
11212,554,138,183.1,3.987,12,4,4,0
11213,554,138,183.1,3.987,12,4,4,0
11214,554,138,183.1,3.987,12,4,4,0
11215,554,138,183.1,3.987,12,4,4,0
11216,554,138,183.1,3.987,12,4,4,0
11217,554,138,183.1,3.987,12,4,4,0
11218,554,138,183.1,3.987,12,4,4,0
11219,554,138,183.1,3.987,12,4,4,0
11220,554,138,183.1,3.987,12,4,4,0
11221,554,138,183.1,3.987,12,4,4,0
11222,554,138,183.1,3.987,12,4,4,0
11223,554,138,183.1,3.987,12,4,4,0
11224,554,138,183.1,3.987,12,4,4,0
11225,554,138,183.1,3.987,12,4,4,0
11226,554,138,183.1,3.987,12,4,4,0
11227,554,138,183.1,3.987,12,4,4,0
11228,554,138,183.1,3.987,12,4,4,0
11229,554,138,183.1,3.987,12,4,4,0
11230,554,138,183.1,3.987,12,4,4,0
11231,554,138,183.1,3.987,12,4,4,0
11232,554,138,183.1,3.987,12,4,4,0
11233,554,138,183.1,3.987,12,4,4,0
11234,554,138,183.1,3.987,12,4,4,0
11235,554,138,183.1,3.987,12,4,4,0
11236,554,138,183.1,3.987,12,4,4,0
11237,554,138,183.1,3.987,12,4,4,0
11238,554,138,183.1,3.987,12,4,4,0
11239,554,138,183.1,3.987,12,4,4,0
11240,554,138,183.1,3.987,12,4,4,0
11241,554,138,183.1,3.987,12,4,4,0
11242,554,138,183.1,3.987,12,4,4,0
11243,554,138,183.1,3.987,12,4,4,0
11244,554,138,183.1,3.987,12,4,4,0
11245,554,138,183.1,3.987,12,4,4,0
11246,554,138,183.1,3.987,12,4,4,0
11247,554,138,183.1,3.987,12,4,4,0
11248,554,138,183.1,3.987,12,4,4,0
11249,554,138,183.1,3.987,12,4,4,0
11250,554,138,183.1,3.987,12,4,4,0
11251,554,138,183.1,3.987,12,4,4,0
11252,554,138,183.1,3.987,12,4,4,0
11253,554,138,183.1,3.987,12,4,4,0
11254,554,138,183.1,3.987,12,4,4,0
11255,554,138,183.1,3.987,12,4,4,0
11256,554,138,183.1,3.987,12,4,4,0
11257,554,138,183.1,3.987,12,4,4,0
11258,554,138,183.1,3.987,12,4,4,0
11259,554,138,183.1,3.987,12,4,4,0
11260,554,138,183.1,3.987,12,4,4,0
11261,554,138,183.1,3.987,12,4,4,0
11262,554,138,183.1,3.987,12,4,4,0
11263,554,138,183.1,3.987,12,4,4,0
11264,554,138,183.1,3.987,12,4,4,0
11265,554,138,183.1,3.987,12,4,4,0
11266,554,138,183.1,3.987,12,4,4,0
11267,554,138,183.1,3.987,12,4,4,0
11268,554,138,183.1,3.987,12,4,4,0
11269,554,138,183.1,3.987,12,4,4,0
11270,554,138,183.1,3.987,12,4,4,0
11271,554,138,183.1,3.987,12,4,4,0
11272,554,138,183.1,3.987,12,4,4,0
11273,554,138,183.1,3.987,12,4,4,0
11274,554,138,183.1,3.987,12,4,4,0
11275,554,138,183.1,3.987,12,4,4,0
11276,554,138,183.1,3.987,12,4,4,0
11277,554,138,183.1,3.987,12,4,4,0
11278,554,138,183.1,3.987,12,4,4,0
11279,554,138,183.1,3.987,12,4,4,0
11280,554,138,183.1,3.987,12,4,4,0
11281,554,138,183.1,3.987,12,4,4,0
11282,554,138,183.1,3.987,12,4,4,0
11283,554,138,183.1,3.987,12,4,4,0
11284,554,138,183.1,3.987,12,4,4,0
11285,554,138,183.1,3.987,12,4,4,0
11286,554,138,183.1,3.987,12,4,4,0
11287,554,138,183.1,3.987,12,4,4,0
11288,554,138,183.1,3.987,12,4,4,0
11289,554,138,183.1,3.987,12,4,4,0
11290,554,138,183.1,3.987,12,4,4,0
11291,554,138,183.1,3.987,12,4,4,0
11292,554,138,183.1,3.987,12,4,4,0
11293,554,138,183.1,3.987,12,4,4,0
11294,554,138,183.1,3.987,12,4,4,0
11295,554,138,183.1,3.987,12,4,4,0
11296,554,138,183.1,3.987,12,4,4,0
11297,554,138,183.1,3.987,12,4,4,0
11298,554,138,183.1,3.987,12,4,4,0
11299,554,138,183.1,3.987,12,4,4,0
11300,554,138,183.1,3.987,12,4,4,0
11301,2701,209,264.1,5.302789474,2159,75,85,1.315789474
11302,2701,209,264.1,5.302789474,2159,75,85,1.315789474
11303,2701,209,264.1,5.302789474,2159,75,85,1.315789474
11304,2701,209,264.1,5.302789474,2159,75,85,1.315789474
11305,2701,209,264.1,5.302789474,2159,75,85,1.315789474
11306,2701,209,264.1,5.302789474,2159,75,85,1.315789474
11307,2701,209,264.1,5.302789474,2159,75,85,1.315789474
11308,2701,209,264.1,5.302789474,2159,75,85,1.315789474
11309,2701,209,264.1,5.302789474,2159,75,85,1.315789474
11310,2701,209,264.1,5.302789474,2159,75,85,1.315789474
11311,2701,209,264.1,5.302789474,2159,75,85,1.315789474
11312,2701,209,264.1,5.302789474,2159,75,85,1.315789474
11313,2701,209,264.1,5.302789474,2159,75,85,1.315789474
11314,2701,209,264.1,5.302789474,2159,75,85,1.315789474
11315,2701,209,264.1,5.302789474,2159,75,85,1.315789474
11316,2701,209,264.1,5.302789474,2159,75,85,1.315789474
11317,2701,209,264.1,5.302789474,2159,75,85,1.315789474
11318,2701,209,264.1,5.302789474,2159,75,85,1.315789474
11319,2701,209,264.1,5.302789474,2159,75,85,1.315789474
11320,2701,209,264.1,5.302789474,2159,75,85,1.315789474
11321,2701,209,264.1,5.302789474,2159,75,85,1.315789474
11322,2701,209,264.1,5.302789474,2159,75,85,1.315789474
11323,2701,209,264.1,5.302789474,2159,75,85,1.315789474
11324,2701,209,264.1,5.302789474,2159,75,85,1.315789474
11325,2701,209,264.1,5.302789474,2159,75,85,1.315789474
11326,2701,209,264.1,5.302789474,2159,75,85,1.315789474
11327,2701,209,264.1,5.302789474,2159,75,85,1.315789474
11328,2701,209,264.1,5.302789474,2159,75,85,1.315789474
11329,2701,209,264.1,5.302789474,2159,75,85,1.315789474
11330,2701,209,264.1,5.302789474,2159,75,85,1.315789474
11331,2701,209,264.1,5.302789474,2159,75,85,1.315789474
11332,2701,209,264.1,5.302789474,2159,75,85,1.315789474
11333,2701,209,264.1,5.302789474,2159,75,85,1.315789474
11334,2701,209,264.1,5.302789474,2159,75,85,1.315789474
11335,2701,209,264.1,5.302789474,2159,75,85,1.315789474
11336,2701,209,264.1,5.302789474,2159,75,85,1.315789474
11337,2701,209,264.1,5.302789474,2159,75,85,1.315789474
11338,2701,209,264.1,5.302789474,2159,75,85,1.315789474
11339,2701,209,264.1,5.302789474,2159,75,85,1.315789474
11340,2701,209,264.1,5.302789474,2159,75,85,1.315789474
11341,2701,209,264.1,5.302789474,2159,75,85,1.315789474
11342,2701,209,264.1,5.302789474,2159,75,85,1.315789474
11343,2701,209,264.1,5.302789474,2159,75,85,1.315789474
11344,2701,209,264.1,5.302789474,2159,75,85,1.315789474
11345,2701,209,264.1,5.302789474,2159,75,85,1.315789474
11346,2701,209,264.1,5.302789474,2159,75,85,1.315789474
11347,2701,209,264.1,5.302789474,2159,75,85,1.315789474
11348,2701,209,264.1,5.302789474,2159,75,85,1.315789474
11349,2701,209,264.1,5.302789474,2159,75,85,1.315789474
11350,2701,209,264.1,5.302789474,2159,75,85,1.315789474
11351,2701,209,264.1,5.302789474,2159,75,85,1.315789474
11352,2701,209,264.1,5.302789474,2159,75,85,1.315789474
11353,2701,209,264.1,5.302789474,2159,75,85,1.315789474
11354,2701,209,264.1,5.302789474,2159,75,85,1.315789474
11355,2701,209,264.1,5.302789474,2159,75,85,1.315789474
11356,2701,209,264.1,5.302789474,2159,75,85,1.315789474
11357,2701,209,264.1,5.302789474,2159,75,85,1.315789474
11358,2701,209,264.1,5.302789474,2159,75,85,1.315789474
11359,2701,209,264.1,5.302789474,2159,75,85,1.315789474
11360,2701,209,264.1,5.302789474,2159,75,85,1.315789474
11361,2701,209,264.1,5.302789474,2159,75,85,1.315789474
11362,2701,209,264.1,5.302789474,2159,75,85,1.315789474
11363,2701,209,264.1,5.302789474,2159,75,85,1.315789474
11364,2701,209,264.1,5.302789474,2159,75,85,1.315789474
11365,2701,209,264.1,5.302789474,2159,75,85,1.315789474
11366,2701,209,264.1,5.302789474,2159,75,85,1.315789474
11367,2701,209,264.1,5.302789474,2159,75,85,1.315789474
11368,2701,209,264.1,5.302789474,2159,75,85,1.315789474
11369,2701,209,264.1,5.302789474,2159,75,85,1.315789474
11370,2701,209,264.1,5.302789474,2159,75,85,1.315789474
11371,2701,209,264.1,5.302789474,2159,75,85,1.315789474
11372,2701,209,264.1,5.302789474,2159,75,85,1.315789474
11373,2701,209,264.1,5.302789474,2159,75,85,1.315789474
11374,2701,209,264.1,5.302789474,2159,75,85,1.315789474
11375,2701,209,264.1,5.302789474,2159,75,85,1.315789474
11376,2701,209,264.1,5.302789474,2159,75,85,1.315789474
11377,2701,209,264.1,5.302789474,2159,75,85,1.315789474
11378,2701,209,264.1,5.302789474,2159,75,85,1.315789474
11379,2701,209,264.1,5.302789474,2159,75,85,1.315789474
11380,2701,209,264.1,5.302789474,2159,75,85,1.315789474
11381,2701,209,264.1,5.302789474,2159,75,85,1.315789474
11382,2701,209,264.1,5.302789474,2159,75,85,1.315789474
11383,2701,209,264.1,5.302789474,2159,75,85,1.315789474
11384,2701,209,264.1,5.302789474,2159,75,85,1.315789474
11385,2701,209,264.1,5.302789474,2159,75,85,1.315789474
11386,2701,209,264.1,5.302789474,2159,75,85,1.315789474
11387,2701,209,264.1,5.302789474,2159,75,85,1.315789474
11388,2701,209,264.1,5.302789474,2159,75,85,1.315789474
11389,2701,209,264.1,5.302789474,2159,75,85,1.315789474
11390,2701,209,264.1,5.302789474,2159,75,85,1.315789474
11391,2701,209,264.1,5.302789474,2159,75,85,1.315789474
11392,2701,209,264.1,5.302789474,2159,75,85,1.315789474
11393,2701,209,264.1,5.302789474,2159,75,85,1.315789474
11394,2701,209,264.1,5.302789474,2159,75,85,1.315789474
11395,2701,209,264.1,5.302789474,2159,75,85,1.315789474
11396,2701,209,264.1,5.302789474,2159,75,85,1.315789474
11397,2701,209,264.1,5.302789474,2159,75,85,1.315789474
11398,2701,209,264.1,5.302789474,2159,75,85,1.315789474
11399,2701,209,264.1,5.302789474,2159,75,85,1.315789474
11400,2701,209,264.1,5.302789474,2159,75,85,1.315789474
11401,2102,216,261.1,3.987,1560,82,82,0
11402,2102,216,261.1,3.987,1560,82,82,0
11403,2102,216,261.1,3.987,1560,82,82,0
11404,2102,216,261.1,3.987,1560,82,82,0
11405,2102,216,261.1,3.987,1560,82,82,0
11406,2102,216,261.1,3.987,1560,82,82,0
11407,2102,216,261.1,3.987,1560,82,82,0
11408,2102,216,261.1,3.987,1560,82,82,0
11409,2102,216,261.1,3.987,1560,82,82,0
11410,2102,216,261.1,3.987,1560,82,82,0
11411,2102,216,261.1,3.987,1560,82,82,0
11412,2102,216,261.1,3.987,1560,82,82,0
11413,2102,216,261.1,3.987,1560,82,82,0
11414,2102,216,261.1,3.987,1560,82,82,0
11415,2102,216,261.1,3.987,1560,82,82,0
11416,2102,216,261.1,3.987,1560,82,82,0
11417,2102,216,261.1,3.987,1560,82,82,0
11418,2102,216,261.1,3.987,1560,82,82,0
11419,2102,216,261.1,3.987,1560,82,82,0
11420,2102,216,261.1,3.987,1560,82,82,0
11421,2102,216,261.1,3.987,1560,82,82,0
11422,2102,216,261.1,3.987,1560,82,82,0
11423,2102,216,261.1,3.987,1560,82,82,0
11424,2102,216,261.1,3.987,1560,82,82,0
11425,2102,216,261.1,3.987,1560,82,82,0
11426,2102,216,261.1,3.987,1560,82,82,0
11427,2102,216,261.1,3.987,1560,82,82,0
11428,2102,216,261.1,3.987,1560,82,82,0
11429,2102,216,261.1,3.987,1560,82,82,0
11430,2102,216,261.1,3.987,1560,82,82,0
11431,2102,216,261.1,3.987,1560,82,82,0
11432,2102,216,261.1,3.987,1560,82,82,0
11433,2102,216,261.1,3.987,1560,82,82,0
11434,2102,216,261.1,3.987,1560,82,82,0
11435,2102,216,261.1,3.987,1560,82,82,0
11436,2102,216,261.1,3.987,1560,82,82,0
11437,2102,216,261.1,3.987,1560,82,82,0
11438,2102,216,261.1,3.987,1560,82,82,0
11439,2102,216,261.1,3.987,1560,82,82,0
11440,2102,216,261.1,3.987,1560,82,82,0
11441,2102,216,261.1,3.987,1560,82,82,0
11442,2102,216,261.1,3.987,1560,82,82,0
11443,2102,216,261.1,3.987,1560,82,82,0
11444,2102,216,261.1,3.987,1560,82,82,0
11445,2102,216,261.1,3.987,1560,82,82,0
11446,2102,216,261.1,3.987,1560,82,82,0
11447,2102,216,261.1,3.987,1560,82,82,0
11448,2102,216,261.1,3.987,1560,82,82,0
11449,2102,216,261.1,3.987,1560,82,82,0
11450,2102,216,261.1,3.987,1560,82,82,0
11451,2102,216,261.1,3.987,1560,82,82,0
11452,2102,216,261.1,3.987,1560,82,82,0
11453,2102,216,261.1,3.987,1560,82,82,0
11454,2102,216,261.1,3.987,1560,82,82,0
11455,2102,216,261.1,3.987,1560,82,82,0
11456,2102,216,261.1,3.987,1560,82,82,0
11457,2102,216,261.1,3.987,1560,82,82,0
11458,2102,216,261.1,3.987,1560,82,82,0
11459,2102,216,261.1,3.987,1560,82,82,0
11460,2102,216,261.1,3.987,1560,82,82,0
11461,2102,216,261.1,3.987,1560,82,82,0
11462,2102,216,261.1,3.987,1560,82,82,0
11463,2102,216,261.1,3.987,1560,82,82,0
11464,2102,216,261.1,3.987,1560,82,82,0
11465,2102,216,261.1,3.987,1560,82,82,0
11466,2102,216,261.1,3.987,1560,82,82,0
11467,2102,216,261.1,3.987,1560,82,82,0
11468,2102,216,261.1,3.987,1560,82,82,0
11469,2102,216,261.1,3.987,1560,82,82,0
11470,2102,216,261.1,3.987,1560,82,82,0
11471,2102,216,261.1,3.987,1560,82,82,0
11472,2102,216,261.1,3.987,1560,82,82,0
11473,2102,216,261.1,3.987,1560,82,82,0
11474,2102,216,261.1,3.987,1560,82,82,0
11475,2102,216,261.1,3.987,1560,82,82,0
11476,2102,216,261.1,3.987,1560,82,82,0
11477,2102,216,261.1,3.987,1560,82,82,0
11478,2102,216,261.1,3.987,1560,82,82,0
11479,2102,216,261.1,3.987,1560,82,82,0
11480,2102,216,261.1,3.987,1560,82,82,0
11481,2102,216,261.1,3.987,1560,82,82,0
11482,2102,216,261.1,3.987,1560,82,82,0
11483,2102,216,261.1,3.987,1560,82,82,0
11484,2102,216,261.1,3.987,1560,82,82,0
11485,2102,216,261.1,3.987,1560,82,82,0
11486,2102,216,261.1,3.987,1560,82,82,0
11487,2102,216,261.1,3.987,1560,82,82,0
11488,2102,216,261.1,3.987,1560,82,82,0
11489,2102,216,261.1,3.987,1560,82,82,0
11490,2102,216,261.1,3.987,1560,82,82,0
11491,2102,216,261.1,3.987,1560,82,82,0
11492,2102,216,261.1,3.987,1560,82,82,0
11493,2102,216,261.1,3.987,1560,82,82,0
11494,2102,216,261.1,3.987,1560,82,82,0
11495,2102,216,261.1,3.987,1560,82,82,0
11496,2102,216,261.1,3.987,1560,82,82,0
11497,2102,216,261.1,3.987,1560,82,82,0
11498,2102,216,261.1,3.987,1560,82,82,0
11499,2102,216,261.1,3.987,1560,82,82,0
11500,2102,216,261.1,3.987,1560,82,82,0
11501,1712,208,253.1,3.987,1170,74,74,0
11502,1712,208,253.1,3.987,1170,74,74,0
11503,1712,208,253.1,3.987,1170,74,74,0
11504,1712,208,253.1,3.987,1170,74,74,0
11505,1712,208,253.1,3.987,1170,74,74,0
11506,1712,208,253.1,3.987,1170,74,74,0
11507,1712,208,253.1,3.987,1170,74,74,0
11508,1712,208,253.1,3.987,1170,74,74,0
11509,1712,208,253.1,3.987,1170,74,74,0
11510,1712,208,253.1,3.987,1170,74,74,0
11511,1712,208,253.1,3.987,1170,74,74,0
11512,1712,208,253.1,3.987,1170,74,74,0
11513,1712,208,253.1,3.987,1170,74,74,0
11514,1712,208,253.1,3.987,1170,74,74,0
11515,1712,208,253.1,3.987,1170,74,74,0
11516,1712,208,253.1,3.987,1170,74,74,0
11517,1712,208,253.1,3.987,1170,74,74,0
11518,1712,208,253.1,3.987,1170,74,74,0
11519,1712,208,253.1,3.987,1170,74,74,0
11520,1712,208,253.1,3.987,1170,74,74,0
11521,1712,208,253.1,3.987,1170,74,74,0
11522,1712,208,253.1,3.987,1170,74,74,0
11523,1712,208,253.1,3.987,1170,74,74,0
11524,1712,208,253.1,3.987,1170,74,74,0
11525,1712,208,253.1,3.987,1170,74,74,0
11526,1712,208,253.1,3.987,1170,74,74,0
11527,1712,208,253.1,3.987,1170,74,74,0
11528,1712,208,253.1,3.987,1170,74,74,0
11529,1712,208,253.1,3.987,1170,74,74,0
11530,1712,208,253.1,3.987,1170,74,74,0
11531,1712,208,253.1,3.987,1170,74,74,0
11532,1712,208,253.1,3.987,1170,74,74,0
11533,1712,208,253.1,3.987,1170,74,74,0
11534,1712,208,253.1,3.987,1170,74,74,0
11535,1712,208,253.1,3.987,1170,74,74,0
11536,1712,208,253.1,3.987,1170,74,74,0
11537,1712,208,253.1,3.987,1170,74,74,0
11538,1712,208,253.1,3.987,1170,74,74,0
11539,1712,208,253.1,3.987,1170,74,74,0
11540,1712,208,253.1,3.987,1170,74,74,0
11541,1712,208,253.1,3.987,1170,74,74,0
11542,1712,208,253.1,3.987,1170,74,74,0
11543,1712,208,253.1,3.987,1170,74,74,0
11544,1712,208,253.1,3.987,1170,74,74,0
11545,1712,208,253.1,3.987,1170,74,74,0
11546,1712,208,253.1,3.987,1170,74,74,0
11547,1712,208,253.1,3.987,1170,74,74,0
11548,1712,208,253.1,3.987,1170,74,74,0
11549,1712,208,253.1,3.987,1170,74,74,0
11550,1712,208,253.1,3.987,1170,74,74,0
11551,1712,208,253.1,3.987,1170,74,74,0
11552,1712,208,253.1,3.987,1170,74,74,0
11553,1712,208,253.1,3.987,1170,74,74,0
11554,1712,208,253.1,3.987,1170,74,74,0
11555,1712,208,253.1,3.987,1170,74,74,0
11556,1712,208,253.1,3.987,1170,74,74,0
11557,1712,208,253.1,3.987,1170,74,74,0
11558,1712,208,253.1,3.987,1170,74,74,0
11559,1712,208,253.1,3.987,1170,74,74,0
11560,1712,208,253.1,3.987,1170,74,74,0
11561,1712,208,253.1,3.987,1170,74,74,0
11562,1712,208,253.1,3.987,1170,74,74,0
11563,1712,208,253.1,3.987,1170,74,74,0
11564,1712,208,253.1,3.987,1170,74,74,0
11565,1712,208,253.1,3.987,1170,74,74,0
11566,1712,208,253.1,3.987,1170,74,74,0
11567,1712,208,253.1,3.987,1170,74,74,0
11568,1712,208,253.1,3.987,1170,74,74,0
11569,1712,208,253.1,3.987,1170,74,74,0
11570,1712,208,253.1,3.987,1170,74,74,0
11571,1712,208,253.1,3.987,1170,74,74,0
11572,1712,208,253.1,3.987,1170,74,74,0
11573,1712,208,253.1,3.987,1170,74,74,0
11574,1712,208,253.1,3.987,1170,74,74,0
11575,1712,208,253.1,3.987,1170,74,74,0
11576,1712,208,253.1,3.987,1170,74,74,0
11577,1712,208,253.1,3.987,1170,74,74,0
11578,1712,208,253.1,3.987,1170,74,74,0
11579,1712,208,253.1,3.987,1170,74,74,0
11580,1712,208,253.1,3.987,1170,74,74,0
11581,1712,208,253.1,3.987,1170,74,74,0
11582,1712,208,253.1,3.987,1170,74,74,0
11583,1712,208,253.1,3.987,1170,74,74,0
11584,1712,208,253.1,3.987,1170,74,74,0
11585,1712,208,253.1,3.987,1170,74,74,0
11586,1712,208,253.1,3.987,1170,74,74,0
11587,1712,208,253.1,3.987,1170,74,74,0
11588,1712,208,253.1,3.987,1170,74,74,0
11589,1712,208,253.1,3.987,1170,74,74,0
11590,1712,208,253.1,3.987,1170,74,74,0
11591,1712,208,253.1,3.987,1170,74,74,0
11592,1712,208,253.1,3.987,1170,74,74,0
11593,1712,208,253.1,3.987,1170,74,74,0
11594,1712,208,253.1,3.987,1170,74,74,0
11595,1712,208,253.1,3.987,1170,74,74,0
11596,1712,208,253.1,3.987,1170,74,74,0
11597,1712,208,253.1,3.987,1170,74,74,0
11598,1712,208,253.1,3.987,1170,74,74,0
11599,1712,208,253.1,3.987,1170,74,74,0
11600,1712,208,253.1,3.987,1170,74,74,0
11601,611,148,243.1,30.30278947,69,14,64,26.31578947
11602,611,148,243.1,30.30278947,69,14,64,26.31578947
11603,611,148,243.1,30.30278947,69,14,64,26.31578947
11604,611,148,243.1,30.30278947,69,14,64,26.31578947
11605,611,148,243.1,30.30278947,69,14,64,26.31578947
11606,611,148,243.1,30.30278947,69,14,64,26.31578947
11607,611,148,243.1,30.30278947,69,14,64,26.31578947
11608,611,148,243.1,30.30278947,69,14,64,26.31578947
11609,611,148,243.1,30.30278947,69,14,64,26.31578947
11610,611,148,243.1,30.30278947,69,14,64,26.31578947
11611,611,148,243.1,30.30278947,69,14,64,26.31578947
11612,611,148,243.1,30.30278947,69,14,64,26.31578947
11613,611,148,243.1,30.30278947,69,14,64,26.31578947
11614,611,148,243.1,30.30278947,69,14,64,26.31578947
11615,611,148,243.1,30.30278947,69,14,64,26.31578947
11616,611,148,243.1,30.30278947,69,14,64,26.31578947
11617,611,148,243.1,30.30278947,69,14,64,26.31578947
11618,611,148,243.1,30.30278947,69,14,64,26.31578947
11619,611,148,243.1,30.30278947,69,14,64,26.31578947
11620,611,148,243.1,30.30278947,69,14,64,26.31578947
11621,611,148,243.1,30.30278947,69,14,64,26.31578947
11622,611,148,243.1,30.30278947,69,14,64,26.31578947
11623,611,148,243.1,30.30278947,69,14,64,26.31578947
11624,611,148,243.1,30.30278947,69,14,64,26.31578947
11625,611,148,243.1,30.30278947,69,14,64,26.31578947
11626,611,148,243.1,30.30278947,69,14,64,26.31578947
11627,611,148,243.1,30.30278947,69,14,64,26.31578947
11628,611,148,243.1,30.30278947,69,14,64,26.31578947
11629,611,148,243.1,30.30278947,69,14,64,26.31578947
11630,611,148,243.1,30.30278947,69,14,64,26.31578947
11631,611,148,243.1,30.30278947,69,14,64,26.31578947
11632,611,148,243.1,30.30278947,69,14,64,26.31578947
11633,611,148,243.1,30.30278947,69,14,64,26.31578947
11634,611,148,243.1,30.30278947,69,14,64,26.31578947
11635,611,148,243.1,30.30278947,69,14,64,26.31578947
11636,611,148,243.1,30.30278947,69,14,64,26.31578947
11637,611,148,243.1,30.30278947,69,14,64,26.31578947
11638,611,148,243.1,30.30278947,69,14,64,26.31578947
11639,611,148,243.1,30.30278947,69,14,64,26.31578947
11640,611,148,243.1,30.30278947,69,14,64,26.31578947
11641,611,148,243.1,30.30278947,69,14,64,26.31578947
11642,611,148,243.1,30.30278947,69,14,64,26.31578947
11643,611,148,243.1,30.30278947,69,14,64,26.31578947
11644,611,148,243.1,30.30278947,69,14,64,26.31578947
11645,611,148,243.1,30.30278947,69,14,64,26.31578947
11646,611,148,243.1,30.30278947,69,14,64,26.31578947
11647,611,148,243.1,30.30278947,69,14,64,26.31578947
11648,611,148,243.1,30.30278947,69,14,64,26.31578947
11649,611,148,243.1,30.30278947,69,14,64,26.31578947
11650,611,148,243.1,30.30278947,69,14,64,26.31578947
11651,611,148,243.1,30.30278947,69,14,64,26.31578947
11652,611,148,243.1,30.30278947,69,14,64,26.31578947
11653,611,148,243.1,30.30278947,69,14,64,26.31578947
11654,611,148,243.1,30.30278947,69,14,64,26.31578947
11655,611,148,243.1,30.30278947,69,14,64,26.31578947
11656,611,148,243.1,30.30278947,69,14,64,26.31578947
11657,611,148,243.1,30.30278947,69,14,64,26.31578947
11658,611,148,243.1,30.30278947,69,14,64,26.31578947
11659,611,148,243.1,30.30278947,69,14,64,26.31578947
11660,611,148,243.1,30.30278947,69,14,64,26.31578947
11661,611,148,243.1,30.30278947,69,14,64,26.31578947
11662,611,148,243.1,30.30278947,69,14,64,26.31578947
11663,611,148,243.1,30.30278947,69,14,64,26.31578947
11664,611,148,243.1,30.30278947,69,14,64,26.31578947
11665,611,148,243.1,30.30278947,69,14,64,26.31578947
11666,611,148,243.1,30.30278947,69,14,64,26.31578947
11667,611,148,243.1,30.30278947,69,14,64,26.31578947
11668,611,148,243.1,30.30278947,69,14,64,26.31578947
11669,611,148,243.1,30.30278947,69,14,64,26.31578947
11670,611,148,243.1,30.30278947,69,14,64,26.31578947
11671,611,148,243.1,30.30278947,69,14,64,26.31578947
11672,611,148,243.1,30.30278947,69,14,64,26.31578947
11673,611,148,243.1,30.30278947,69,14,64,26.31578947
11674,611,148,243.1,30.30278947,69,14,64,26.31578947
11675,611,148,243.1,30.30278947,69,14,64,26.31578947
11676,611,148,243.1,30.30278947,69,14,64,26.31578947
11677,611,148,243.1,30.30278947,69,14,64,26.31578947
11678,611,148,243.1,30.30278947,69,14,64,26.31578947
11679,611,148,243.1,30.30278947,69,14,64,26.31578947
11680,611,148,243.1,30.30278947,69,14,64,26.31578947
11681,611,148,243.1,30.30278947,69,14,64,26.31578947
11682,611,148,243.1,30.30278947,69,14,64,26.31578947
11683,611,148,243.1,30.30278947,69,14,64,26.31578947
11684,611,148,243.1,30.30278947,69,14,64,26.31578947
11685,611,148,243.1,30.30278947,69,14,64,26.31578947
11686,611,148,243.1,30.30278947,69,14,64,26.31578947
11687,611,148,243.1,30.30278947,69,14,64,26.31578947
11688,611,148,243.1,30.30278947,69,14,64,26.31578947
11689,611,148,243.1,30.30278947,69,14,64,26.31578947
11690,611,148,243.1,30.30278947,69,14,64,26.31578947
11691,611,148,243.1,30.30278947,69,14,64,26.31578947
11692,611,148,243.1,30.30278947,69,14,64,26.31578947
11693,611,148,243.1,30.30278947,69,14,64,26.31578947
11694,611,148,243.1,30.30278947,69,14,64,26.31578947
11695,611,148,243.1,30.30278947,69,14,64,26.31578947
11696,611,148,243.1,30.30278947,69,14,64,26.31578947
11697,611,148,243.1,30.30278947,69,14,64,26.31578947
11698,611,148,243.1,30.30278947,69,14,64,26.31578947
11699,611,148,243.1,30.30278947,69,14,64,26.31578947
11700,611,148,243.1,30.30278947,69,14,64,26.31578947
11701,1242,134,179.1,3.987,700,0,0,0
11702,1242,134,179.1,3.987,700,0,0,0
11703,1242,134,179.1,3.987,700,0,0,0
11704,1242,134,179.1,3.987,700,0,0,0
11705,1242,134,179.1,3.987,700,0,0,0
11706,1242,134,179.1,3.987,700,0,0,0
11707,1242,134,179.1,3.987,700,0,0,0
