index,glir,qo,qt,wc,ch,gor,glir_old,tes,gor_old,glir_edit,glir_edit
4225,337.2,65,66.91,2.99,1407,53507.52,56.2,13376.88,461.54,56.2,337.2
4226,337.2,65,66.91,2.99,1407,53507.52,56.2,13376.88,461.54,56.2,337.2
4227,337.2,65,66.91,2.99,1407,53507.52,56.2,13376.88,461.54,56.2,337.2
4228,337.2,65,66.91,2.99,1407,53507.52,56.2,13376.88,461.54,56.2,337.2
4229,337.2,65,66.91,2.99,1407,53507.52,56.2,13376.88,461.54,56.2,337.2
4230,337.2,65,66.91,2.99,1407,53507.52,56.2,13376.88,461.54,56.2,337.2
4231,337.2,65,66.91,2.99,1407,53507.52,56.2,13376.88,461.54,56.2,337.2
4232,337.2,65,66.91,2.99,1407,53507.52,56.2,13376.88,461.54,56.2,337.2
4233,337.2,65,66.91,2.99,1407,53507.52,56.2,13376.88,461.54,56.2,337.2
4234,337.2,65,66.91,2.99,1407,53507.52,56.2,13376.88,461.54,56.2,337.2
4235,367.2,3,3.08,4,1451,77985.2,61.2,19496.3,766.67,61.2,367.2
4236,367.2,3,3.08,4,1451,77985.2,61.2,19496.3,766.67,61.2,367.2
4237,367.2,3,3.08,4,1451,77985.2,61.2,19496.3,766.67,61.2,367.2
4238,367.2,3,3.08,4,1451,77985.2,61.2,19496.3,766.67,61.2,367.2
4239,367.2,3,3.08,4,1451,77985.2,61.2,19496.3,766.67,61.2,367.2
4240,367.2,3,3.08,4,1451,77985.2,61.2,19496.3,766.67,61.2,367.2
4241,367.2,3,3.08,4,1451,77985.2,61.2,19496.3,766.67,61.2,367.2
4242,367.2,3,3.08,4,1451,77985.2,61.2,19496.3,766.67,61.2,367.2
4243,367.2,3,3.08,4,1451,77985.2,61.2,19496.3,766.67,61.2,367.2
4244,367.2,3,3.08,4,1451,77985.2,61.2,19496.3,766.67,61.2,367.2
4245,367.2,3,3.08,4,1451,77985.2,61.2,19496.3,766.67,61.2,367.2
4246,367.2,3,3.08,4,1451,77985.2,61.2,19496.3,766.67,61.2,367.2
4247,367.2,3,3.08,4,1451,77985.2,61.2,19496.3,766.67,61.2,367.2
4248,367.2,3,3.08,4,1451,77985.2,61.2,19496.3,766.67,61.2,367.2
4249,367.2,3,3.08,4,1451,77985.2,61.2,19496.3,766.67,61.2,367.2
4250,367.2,3,3.08,4,1451,77985.2,61.2,19496.3,766.67,61.2,367.2
4251,367.2,3,3.08,4,1451,77985.2,61.2,19496.3,766.67,61.2,367.2
4252,367.2,3,3.08,4,1451,77985.2,61.2,19496.3,766.67,61.2,367.2
4253,367.2,3,3.08,4,1451,77985.2,61.2,19496.3,766.67,61.2,367.2
4254,367.2,3,3.08,4,1451,77985.2,61.2,19496.3,766.67,61.2,367.2
4255,367.2,3,3.08,4,1451,77985.2,61.2,19496.3,766.67,61.2,367.2
4256,367.2,3,3.08,4,1451,77985.2,61.2,19496.3,766.67,61.2,367.2
4257,367.2,3,3.08,4,1451,77985.2,61.2,19496.3,766.67,61.2,367.2
4258,367.2,3,3.08,4,1451,77985.2,61.2,19496.3,766.67,61.2,367.2
4259,367.2,3,3.08,4,1451,77985.2,61.2,19496.3,766.67,61.2,367.2
4260,367.2,3,3.08,4,1451,77985.2,61.2,19496.3,766.67,61.2,367.2
4261,367.2,3,3.08,4,1451,77985.2,61.2,19496.3,766.67,61.2,367.2
4262,367.2,3,3.08,4,1451,77985.2,61.2,19496.3,766.67,61.2,367.2
4263,367.2,3,3.08,4,1451,77985.2,61.2,19496.3,766.67,61.2,367.2
4264,367.2,3,3.08,4,1451,77985.2,61.2,19496.3,766.67,61.2,367.2
4265,367.2,3,3.08,4,1451,77985.2,61.2,19496.3,766.67,61.2,367.2
4266,367.2,3,3.08,4,1451,77985.2,61.2,19496.3,766.67,61.2,367.2
4267,367.2,3,3.08,4,1451,77985.2,61.2,19496.3,766.67,61.2,367.2
4268,333.6,5,5.2,5,1556,78567.16,55.6,19641.79,600,55.6,333.6
4269,333.6,5,5.2,5,1556,78567.16,55.6,19641.79,600,55.6,333.6
4270,333.6,5,5.2,5,1556,78567.16,55.6,19641.79,600,55.6,333.6
4271,333.6,5,5.2,5,1556,78567.16,55.6,19641.79,600,55.6,333.6
4272,333.6,5,5.2,5,1556,78567.16,55.6,19641.79,600,55.6,333.6
4273,333.6,5,5.2,5,1556,78567.16,55.6,19641.79,600,55.6,333.6
4274,333.6,5,5.2,5,1556,78567.16,55.6,19641.79,600,55.6,333.6
4275,333.6,5,5.2,5,1556,78567.16,55.6,19641.79,600,55.6,333.6
4276,333.6,5,5.2,5,1556,78567.16,55.6,19641.79,600,55.6,333.6
4277,333.6,5,5.2,5,1556,78567.16,55.6,19641.79,600,55.6,333.6
4278,333.6,5,5.2,5,1556,78567.16,55.6,19641.79,600,55.6,333.6
4279,333.6,5,5.2,5,1556,78567.16,55.6,19641.79,600,55.6,333.6
4280,333.6,5,5.2,5,1556,78567.16,55.6,19641.79,600,55.6,333.6
4281,333.6,5,5.2,5,1556,78567.16,55.6,19641.79,600,55.6,333.6
4282,333.6,5,5.2,5,1556,78567.16,55.6,19641.79,600,55.6,333.6
4283,333.6,5,5.2,5,1556,78567.16,55.6,19641.79,600,55.6,333.6
4284,333.6,5,5.2,5,1556,78567.16,55.6,19641.79,600,55.6,333.6
4285,333.6,5,5.2,5,1556,78567.16,55.6,19641.79,600,55.6,333.6
4286,333.6,5,5.2,5,1556,78567.16,55.6,19641.79,600,55.6,333.6
4287,333.6,5,5.2,5,1556,78567.16,55.6,19641.79,600,55.6,333.6
4288,333.6,5,5.2,5,1556,78567.16,55.6,19641.79,600,55.6,333.6
4289,333.6,5,5.2,5,1556,78567.16,55.6,19641.79,600,55.6,333.6
4290,333.6,5,5.2,5,1556,78567.16,55.6,19641.79,600,55.6,333.6
4291,333.6,5,5.2,5,1556,78567.16,55.6,19641.79,600,55.6,333.6
4292,333.6,5,5.2,5,1556,78567.16,55.6,19641.79,600,55.6,333.6
4293,333.6,5,5.2,5,1556,78567.16,55.6,19641.79,600,55.6,333.6
4294,333.6,5,5.2,5,1556,78567.16,55.6,19641.79,600,55.6,333.6
4295,333.6,5,5.2,5,1556,78567.16,55.6,19641.79,600,55.6,333.6
4296,333.6,5,5.2,5,1556,78567.16,55.6,19641.79,600,55.6,333.6
4297,333.6,5,5.2,5,1556,78567.16,55.6,19641.79,600,55.6,333.6
4298,333.6,5,5.2,5,1556,78567.16,55.6,19641.79,600,55.6,333.6
4299,333.6,5,5.2,5,1556,78567.16,55.6,19641.79,600,55.6,333.6
4300,333.6,5,5.2,5,1556,78567.16,55.6,19641.79,600,55.6,333.6
4301,334.2,2,2.05,4.66,1515,77438.24,55.7,19359.56,450,55.7,334.2
4302,334.2,2,2.05,4.66,1515,77438.24,55.7,19359.56,450,55.7,334.2
4303,334.2,2,2.05,4.66,1515,77438.24,55.7,19359.56,450,55.7,334.2
4304,334.2,2,2.05,4.66,1515,77438.24,55.7,19359.56,450,55.7,334.2
4305,334.2,2,2.05,4.66,1515,77438.24,55.7,19359.56,450,55.7,334.2
4306,334.2,2,2.05,4.66,1515,77438.24,55.7,19359.56,450,55.7,334.2
4307,334.2,2,2.05,4.66,1515,77438.24,55.7,19359.56,450,55.7,334.2
4308,334.2,2,2.05,4.66,1515,77438.24,55.7,19359.56,450,55.7,334.2
4309,334.2,2,2.05,4.66,1515,77438.24,55.7,19359.56,450,55.7,334.2
4310,334.2,2,2.05,4.66,1515,77438.24,55.7,19359.56,450,55.7,334.2
4311,334.2,2,2.05,4.66,1515,77438.24,55.7,19359.56,450,55.7,334.2
4312,334.2,2,2.05,4.66,1515,77438.24,55.7,19359.56,450,55.7,334.2
4313,334.2,2,2.05,4.66,1515,77438.24,55.7,19359.56,450,55.7,334.2
4314,334.2,2,2.05,4.66,1515,77438.24,55.7,19359.56,450,55.7,334.2
4315,334.2,2,2.05,4.66,1515,77438.24,55.7,19359.56,450,55.7,334.2
4316,334.2,2,2.05,4.66,1515,77438.24,55.7,19359.56,450,55.7,334.2
4317,334.2,2,2.05,4.66,1515,77438.24,55.7,19359.56,450,55.7,334.2
4318,334.2,2,2.05,4.66,1515,77438.24,55.7,19359.56,450,55.7,334.2
4319,334.2,2,2.05,4.66,1515,77438.24,55.7,19359.56,450,55.7,334.2
4320,334.2,2,2.05,4.66,1515,77438.24,55.7,19359.56,450,55.7,334.2
4321,334.2,2,2.05,4.66,1515,77438.24,55.7,19359.56,450,55.7,334.2
4322,334.2,2,2.05,4.66,1515,77438.24,55.7,19359.56,450,55.7,334.2
4323,334.2,2,2.05,4.66,1515,77438.24,55.7,19359.56,450,55.7,334.2
4324,334.2,2,2.05,4.66,1515,77438.24,55.7,19359.56,450,55.7,334.2
4325,334.2,2,2.05,4.66,1515,77438.24,55.7,19359.56,450,55.7,334.2
4326,334.2,2,2.05,4.66,1515,77438.24,55.7,19359.56,450,55.7,334.2
4327,334.2,2,2.05,4.66,1515,77438.24,55.7,19359.56,450,55.7,334.2
4328,334.2,2,2.05,4.66,1515,77438.24,55.7,19359.56,450,55.7,334.2
4329,334.2,2,2.05,4.66,1515,77438.24,55.7,19359.56,450,55.7,334.2
4330,334.2,2,2.05,4.66,1515,77438.24,55.7,19359.56,450,55.7,334.2
4331,334.2,2,2.05,4.66,1515,77438.24,55.7,19359.56,450,55.7,334.2
4332,334.2,2,2.05,4.66,1515,77438.24,55.7,19359.56,450,55.7,334.2
4333,334.2,2,2.05,4.66,1515,77438.24,55.7,19359.56,450,55.7,334.2
4334,334.2,2,2.05,4.66,1515,77438.24,55.7,19359.56,450,55.7,334.2
4335,336,3.39,3.42,1.17,1541.44,76672.24,56,19168.06,442.48,56,336
4336,336,3.39,3.42,1.17,1541.44,76672.24,56,19168.06,442.48,56,336
4337,336,3.39,3.42,1.17,1541.44,76672.24,56,19168.06,442.48,56,336
4338,336,3.39,3.42,1.17,1541.44,76672.24,56,19168.06,442.48,56,336
4339,336,3.39,3.42,1.17,1541.44,76672.24,56,19168.06,442.48,56,336
4340,336,3.39,3.42,1.17,1541.44,76672.24,56,19168.06,442.48,56,336
4341,336,3.39,3.42,1.17,1541.44,76672.24,56,19168.06,442.48,56,336
4342,336,3.39,3.42,1.17,1541.44,76672.24,56,19168.06,442.48,56,336
4343,336,3.39,3.42,1.17,1541.44,76672.24,56,19168.06,442.48,56,336
4344,336,3.39,3.42,1.17,1541.44,76672.24,56,19168.06,442.48,56,336
4345,336,3.39,3.42,1.17,1541.44,76672.24,56,19168.06,442.48,56,336
4346,336,3.39,3.42,1.17,1541.44,76672.24,56,19168.06,442.48,56,336
4347,336,3.39,3.42,1.17,1541.44,76672.24,56,19168.06,442.48,56,336
4348,336,3.39,3.42,1.17,1541.44,76672.24,56,19168.06,442.48,56,336
4349,336,3.39,3.42,1.17,1541.44,76672.24,56,19168.06,442.48,56,336
4350,336,3.39,3.42,1.17,1541.44,76672.24,56,19168.06,442.48,56,336
4351,336,3.39,3.42,1.17,1541.44,76672.24,56,19168.06,442.48,56,336
4352,336,3.39,3.42,1.17,1541.44,76672.24,56,19168.06,442.48,56,336
4353,336,3.39,3.42,1.17,1541.44,76672.24,56,19168.06,442.48,56,336
4354,336,3.39,3.42,1.17,1541.44,76672.24,56,19168.06,442.48,56,336
4355,336,3.39,3.42,1.17,1541.44,76672.24,56,19168.06,442.48,56,336
4356,336,3.39,3.42,1.17,1541.44,76672.24,56,19168.06,442.48,56,336
4357,336,3.39,3.42,1.17,1541.44,76672.24,56,19168.06,442.48,56,336
4358,336,3.39,3.42,1.17,1541.44,76672.24,56,19168.06,442.48,56,336
4359,336,3.39,3.42,1.17,1541.44,76672.24,56,19168.06,442.48,56,336
4360,336,3.39,3.42,1.17,1541.44,76672.24,56,19168.06,442.48,56,336
4361,336,3.39,3.42,1.17,1541.44,76672.24,56,19168.06,442.48,56,336
4362,336,3.39,3.42,1.17,1541.44,76672.24,56,19168.06,442.48,56,336
4363,336,3.39,3.42,1.17,1541.44,76672.24,56,19168.06,442.48,56,336
4364,336,3.39,3.42,1.17,1541.44,76672.24,56,19168.06,442.48,56,336
4365,336,3.39,3.42,1.17,1541.44,76672.24,56,19168.06,442.48,56,336
4366,336,3.39,3.42,1.17,1541.44,76672.24,56,19168.06,442.48,56,336
4367,336,3.39,3.42,1.17,1541.44,76672.24,56,19168.06,442.48,56,336
4368,1539,80,80.98,1.23,1510,49794.4,256.5,12448.6,400,256.5,1539
4369,1539,80,80.98,1.23,1510,49794.4,256.5,12448.6,400,256.5,1539
4370,1539,80,80.98,1.23,1510,49794.4,256.5,12448.6,400,256.5,1539
4371,1539,80,80.98,1.23,1510,49794.4,256.5,12448.6,400,256.5,1539
4372,1539,80,80.98,1.23,1510,49794.4,256.5,12448.6,400,256.5,1539
4373,1539,80,80.98,1.23,1510,49794.4,256.5,12448.6,400,256.5,1539
4374,1539,80,80.98,1.23,1510,49794.4,256.5,12448.6,400,256.5,1539
4375,1539,80,80.98,1.23,1510,49794.4,256.5,12448.6,400,256.5,1539
4376,1539,80,80.98,1.23,1510,49794.4,256.5,12448.6,400,256.5,1539
4377,1539,80,80.98,1.23,1510,49794.4,256.5,12448.6,400,256.5,1539
4378,1539,80,80.98,1.23,1510,49794.4,256.5,12448.6,400,256.5,1539
4379,1539,80,80.98,1.23,1510,49794.4,256.5,12448.6,400,256.5,1539
4380,1539,80,80.98,1.23,1510,49794.4,256.5,12448.6,400,256.5,1539
4381,1539,80,80.98,1.23,1510,49794.4,256.5,12448.6,400,256.5,1539
4382,1539,80,80.98,1.23,1510,49794.4,256.5,12448.6,400,256.5,1539
4383,1539,80,80.98,1.23,1510,49794.4,256.5,12448.6,400,256.5,1539
4384,1539,80,80.98,1.23,1510,49794.4,256.5,12448.6,400,256.5,1539
4385,1539,80,80.98,1.23,1510,49794.4,256.5,12448.6,400,256.5,1539
4386,1539,80,80.98,1.23,1510,49794.4,256.5,12448.6,400,256.5,1539
4387,1539,80,80.98,1.23,1510,49794.4,256.5,12448.6,400,256.5,1539
4388,1539,80,80.98,1.23,1510,49794.4,256.5,12448.6,400,256.5,1539
4389,1539,80,80.98,1.23,1510,49794.4,256.5,12448.6,400,256.5,1539
4390,1539,80,80.98,1.23,1510,49794.4,256.5,12448.6,400,256.5,1539
4391,1539,80,80.98,1.23,1510,49794.4,256.5,12448.6,400,256.5,1539
4392,1539,80,80.98,1.23,1510,49794.4,256.5,12448.6,400,256.5,1539
4393,1539,80,80.98,1.23,1510,49794.4,256.5,12448.6,400,256.5,1539
4394,1539,80,80.98,1.23,1510,49794.4,256.5,12448.6,400,256.5,1539
4395,1539,80,80.98,1.23,1510,49794.4,256.5,12448.6,400,256.5,1539
4396,1539,80,80.98,1.23,1510,49794.4,256.5,12448.6,400,256.5,1539
4397,1539,80,80.98,1.23,1510,49794.4,256.5,12448.6,400,256.5,1539
4398,1539,80,80.98,1.23,1510,49794.4,256.5,12448.6,400,256.5,1539
4399,1539,80,80.98,1.23,1510,49794.4,256.5,12448.6,400,256.5,1539
4400,1539,80,80.98,1.23,1510,49794.4,256.5,12448.6,400,256.5,1539
4401,2094.6,51,51.96,1.92,1423,57349.2,349.1,14337.3,400,349.1,2094.6
4402,2094.6,51,51.96,1.92,1423,57349.2,349.1,14337.3,400,349.1,2094.6
4403,2094.6,51,51.96,1.92,1423,57349.2,349.1,14337.3,400,349.1,2094.6
4404,2094.6,51,51.96,1.92,1423,57349.2,349.1,14337.3,400,349.1,2094.6
4405,2094.6,51,51.96,1.92,1423,57349.2,349.1,14337.3,400,349.1,2094.6
4406,2094.6,51,51.96,1.92,1423,57349.2,349.1,14337.3,400,349.1,2094.6
4407,2094.6,51,51.96,1.92,1423,57349.2,349.1,14337.3,400,349.1,2094.6
4408,2094.6,51,51.96,1.92,1423,57349.2,349.1,14337.3,400,349.1,2094.6
4409,2094.6,51,51.96,1.92,1423,57349.2,349.1,14337.3,400,349.1,2094.6
4410,2094.6,51,51.96,1.92,1423,57349.2,349.1,14337.3,400,349.1,2094.6
4411,2094.6,51,51.96,1.92,1423,57349.2,349.1,14337.3,400,349.1,2094.6
4412,2094.6,51,51.96,1.92,1423,57349.2,349.1,14337.3,400,349.1,2094.6
4413,2094.6,51,51.96,1.92,1423,57349.2,349.1,14337.3,400,349.1,2094.6
4414,2094.6,51,51.96,1.92,1423,57349.2,349.1,14337.3,400,349.1,2094.6
4415,2094.6,51,51.96,1.92,1423,57349.2,349.1,14337.3,400,349.1,2094.6
4416,2094.6,51,51.96,1.92,1423,57349.2,349.1,14337.3,400,349.1,2094.6
4417,2094.6,51,51.96,1.92,1423,57349.2,349.1,14337.3,400,349.1,2094.6
4418,2094.6,51,51.96,1.92,1423,57349.2,349.1,14337.3,400,349.1,2094.6
4419,2094.6,51,51.96,1.92,1423,57349.2,349.1,14337.3,400,349.1,2094.6
4420,2094.6,51,51.96,1.92,1423,57349.2,349.1,14337.3,400,349.1,2094.6
4421,2094.6,51,51.96,1.92,1423,57349.2,349.1,14337.3,400,349.1,2094.6
4422,2094.6,51,51.96,1.92,1423,57349.2,349.1,14337.3,400,349.1,2094.6
4423,2094.6,51,51.96,1.92,1423,57349.2,349.1,14337.3,400,349.1,2094.6
4424,2094.6,51,51.96,1.92,1423,57349.2,349.1,14337.3,400,349.1,2094.6
4425,2094.6,51,51.96,1.92,1423,57349.2,349.1,14337.3,400,349.1,2094.6
4426,2094.6,51,51.96,1.92,1423,57349.2,349.1,14337.3,400,349.1,2094.6
4427,2094.6,51,51.96,1.92,1423,57349.2,349.1,14337.3,400,349.1,2094.6
4428,2094.6,51,51.96,1.92,1423,57349.2,349.1,14337.3,400,349.1,2094.6
4429,2094.6,51,51.96,1.92,1423,57349.2,349.1,14337.3,400,349.1,2094.6
4430,2094.6,51,51.96,1.92,1423,57349.2,349.1,14337.3,400,349.1,2094.6
4431,2094.6,51,51.96,1.92,1423,57349.2,349.1,14337.3,400,349.1,2094.6
4432,2094.6,51,51.96,1.92,1423,57349.2,349.1,14337.3,400,349.1,2094.6
4433,2094.6,51,51.96,1.92,1423,57349.2,349.1,14337.3,400,349.1,2094.6
4434,2094.6,51,51.96,1.92,1423,57349.2,349.1,14337.3,400,349.1,2094.6
4435,589.2,54,54.96,1.82,1333,56425.52,98.2,14106.38,370.37,98.2,589.2
4436,589.2,54,54.96,1.82,1333,56425.52,98.2,14106.38,370.37,98.2,589.2
4437,589.2,54,54.96,1.82,1333,56425.52,98.2,14106.38,370.37,98.2,589.2
4438,589.2,54,54.96,1.82,1333,56425.52,98.2,14106.38,370.37,98.2,589.2
4439,589.2,54,54.96,1.82,1333,56425.52,98.2,14106.38,370.37,98.2,589.2
4440,589.2,54,54.96,1.82,1333,56425.52,98.2,14106.38,370.37,98.2,589.2
4441,589.2,54,54.96,1.82,1333,56425.52,98.2,14106.38,370.37,98.2,589.2
4442,589.2,54,54.96,1.82,1333,56425.52,98.2,14106.38,370.37,98.2,589.2
4443,589.2,54,54.96,1.82,1333,56425.52,98.2,14106.38,370.37,98.2,589.2
4444,589.2,54,54.96,1.82,1333,56425.52,98.2,14106.38,370.37,98.2,589.2
4445,589.2,54,54.96,1.82,1333,56425.52,98.2,14106.38,370.37,98.2,589.2
4446,589.2,54,54.96,1.82,1333,56425.52,98.2,14106.38,370.37,98.2,589.2
4447,589.2,54,54.96,1.82,1333,56425.52,98.2,14106.38,370.37,98.2,589.2
4448,589.2,54,54.96,1.82,1333,56425.52,98.2,14106.38,370.37,98.2,589.2
4449,589.2,54,54.96,1.82,1333,56425.52,98.2,14106.38,370.37,98.2,589.2
4450,589.2,54,54.96,1.82,1333,56425.52,98.2,14106.38,370.37,98.2,589.2
4451,589.2,54,54.96,1.82,1333,56425.52,98.2,14106.38,370.37,98.2,589.2
4452,589.2,54,54.96,1.82,1333,56425.52,98.2,14106.38,370.37,98.2,589.2
4453,589.2,54,54.96,1.82,1333,56425.52,98.2,14106.38,370.37,98.2,589.2
4454,589.2,54,54.96,1.82,1333,56425.52,98.2,14106.38,370.37,98.2,589.2
4455,589.2,54,54.96,1.82,1333,56425.52,98.2,14106.38,370.37,98.2,589.2
4456,589.2,54,54.96,1.82,1333,56425.52,98.2,14106.38,370.37,98.2,589.2
4457,589.2,54,54.96,1.82,1333,56425.52,98.2,14106.38,370.37,98.2,589.2
4458,589.2,54,54.96,1.82,1333,56425.52,98.2,14106.38,370.37,98.2,589.2
4459,589.2,54,54.96,1.82,1333,56425.52,98.2,14106.38,370.37,98.2,589.2
4460,589.2,54,54.96,1.82,1333,56425.52,98.2,14106.38,370.37,98.2,589.2
4461,589.2,54,54.96,1.82,1333,56425.52,98.2,14106.38,370.37,98.2,589.2
4462,589.2,54,54.96,1.82,1333,56425.52,98.2,14106.38,370.37,98.2,589.2
4463,589.2,54,54.96,1.82,1333,56425.52,98.2,14106.38,370.37,98.2,589.2
4464,589.2,54,54.96,1.82,1333,56425.52,98.2,14106.38,370.37,98.2,589.2
4465,589.2,54,54.96,1.82,1333,56425.52,98.2,14106.38,370.37,98.2,589.2
4466,589.2,54,54.96,1.82,1333,56425.52,98.2,14106.38,370.37,98.2,589.2
4467,589.2,54,54.96,1.82,1333,56425.52,98.2,14106.38,370.37,98.2,589.2
4468,397.2,12.9,13.17,2.27,1330,71940.08,66.2,17985.02,775.19,66.2,397.2
4469,397.2,12.9,13.17,2.27,1330,71940.08,66.2,17985.02,775.19,66.2,397.2
4470,397.2,12.9,13.17,2.27,1330,71940.08,66.2,17985.02,775.19,66.2,397.2
4471,397.2,12.9,13.17,2.27,1330,71940.08,66.2,17985.02,775.19,66.2,397.2
4472,397.2,12.9,13.17,2.27,1330,71940.08,66.2,17985.02,775.19,66.2,397.2
4473,397.2,12.9,13.17,2.27,1330,71940.08,66.2,17985.02,775.19,66.2,397.2
4474,397.2,12.9,13.17,2.27,1330,71940.08,66.2,17985.02,775.19,66.2,397.2
4475,397.2,12.9,13.17,2.27,1330,71940.08,66.2,17985.02,775.19,66.2,397.2
4476,397.2,12.9,13.17,2.27,1330,71940.08,66.2,17985.02,775.19,66.2,397.2
4477,397.2,12.9,13.17,2.27,1330,71940.08,66.2,17985.02,775.19,66.2,397.2
4478,397.2,12.9,13.17,2.27,1330,71940.08,66.2,17985.02,775.19,66.2,397.2
4479,397.2,12.9,13.17,2.27,1330,71940.08,66.2,17985.02,775.19,66.2,397.2
4480,397.2,12.9,13.17,2.27,1330,71940.08,66.2,17985.02,775.19,66.2,397.2
4481,397.2,12.9,13.17,2.27,1330,71940.08,66.2,17985.02,775.19,66.2,397.2
4482,397.2,12.9,13.17,2.27,1330,71940.08,66.2,17985.02,775.19,66.2,397.2
4483,397.2,12.9,13.17,2.27,1330,71940.08,66.2,17985.02,775.19,66.2,397.2
4484,397.2,12.9,13.17,2.27,1330,71940.08,66.2,17985.02,775.19,66.2,397.2
4485,397.2,12.9,13.17,2.27,1330,71940.08,66.2,17985.02,775.19,66.2,397.2
4486,397.2,12.9,13.17,2.27,1330,71940.08,66.2,17985.02,775.19,66.2,397.2
4487,397.2,12.9,13.17,2.27,1330,71940.08,66.2,17985.02,775.19,66.2,397.2
4488,397.2,12.9,13.17,2.27,1330,71940.08,66.2,17985.02,775.19,66.2,397.2
4489,397.2,12.9,13.17,2.27,1330,71940.08,66.2,17985.02,775.19,66.2,397.2
4490,397.2,12.9,13.17,2.27,1330,71940.08,66.2,17985.02,775.19,66.2,397.2
4491,397.2,12.9,13.17,2.27,1330,71940.08,66.2,17985.02,775.19,66.2,397.2
4492,397.2,12.9,13.17,2.27,1330,71940.08,66.2,17985.02,775.19,66.2,397.2
4493,397.2,12.9,13.17,2.27,1330,71940.08,66.2,17985.02,775.19,66.2,397.2
4494,397.2,12.9,13.17,2.27,1330,71940.08,66.2,17985.02,775.19,66.2,397.2
4495,397.2,12.9,13.17,2.27,1330,71940.08,66.2,17985.02,775.19,66.2,397.2
4496,397.2,12.9,13.17,2.27,1330,71940.08,66.2,17985.02,775.19,66.2,397.2
4497,397.2,12.9,13.17,2.27,1330,71940.08,66.2,17985.02,775.19,66.2,397.2
4498,397.2,12.9,13.17,2.27,1330,71940.08,66.2,17985.02,775.19,66.2,397.2
4499,397.2,12.9,13.17,2.27,1330,71940.08,66.2,17985.02,775.19,66.2,397.2
4500,397.2,12.9,13.17,2.27,1330,71940.08,66.2,17985.02,775.19,66.2,397.2
4501,373.2,23.8,24.27,2.06,1379,66970.84,62.2,16742.71,420.17,62.2,373.2
4502,373.2,23.8,24.27,2.06,1379,66970.84,62.2,16742.71,420.17,62.2,373.2
4503,373.2,23.8,24.27,2.06,1379,66970.84,62.2,16742.71,420.17,62.2,373.2
4504,373.2,23.8,24.27,2.06,1379,66970.84,62.2,16742.71,420.17,62.2,373.2
4505,373.2,23.8,24.27,2.06,1379,66970.84,62.2,16742.71,420.17,62.2,373.2
4506,373.2,23.8,24.27,2.06,1379,66970.84,62.2,16742.71,420.17,62.2,373.2
4507,373.2,23.8,24.27,2.06,1379,66970.84,62.2,16742.71,420.17,62.2,373.2
4508,373.2,23.8,24.27,2.06,1379,66970.84,62.2,16742.71,420.17,62.2,373.2
4509,373.2,23.8,24.27,2.06,1379,66970.84,62.2,16742.71,420.17,62.2,373.2
4510,373.2,23.8,24.27,2.06,1379,66970.84,62.2,16742.71,420.17,62.2,373.2
4511,373.2,23.8,24.27,2.06,1379,66970.84,62.2,16742.71,420.17,62.2,373.2
4512,373.2,23.8,24.27,2.06,1379,66970.84,62.2,16742.71,420.17,62.2,373.2
4513,373.2,23.8,24.27,2.06,1379,66970.84,62.2,16742.71,420.17,62.2,373.2
4514,373.2,23.8,24.27,2.06,1379,66970.84,62.2,16742.71,420.17,62.2,373.2
4515,373.2,23.8,24.27,2.06,1379,66970.84,62.2,16742.71,420.17,62.2,373.2
4516,373.2,23.8,24.27,2.06,1379,66970.84,62.2,16742.71,420.17,62.2,373.2
4517,373.2,23.8,24.27,2.06,1379,66970.84,62.2,16742.71,420.17,62.2,373.2
4518,373.2,23.8,24.27,2.06,1379,66970.84,62.2,16742.71,420.17,62.2,373.2
4519,373.2,23.8,24.27,2.06,1379,66970.84,62.2,16742.71,420.17,62.2,373.2
4520,373.2,23.8,24.27,2.06,1379,66970.84,62.2,16742.71,420.17,62.2,373.2
4521,373.2,23.8,24.27,2.06,1379,66970.84,62.2,16742.71,420.17,62.2,373.2
4522,373.2,23.8,24.27,2.06,1379,66970.84,62.2,16742.71,420.17,62.2,373.2
4523,373.2,23.8,24.27,2.06,1379,66970.84,62.2,16742.71,420.17,62.2,373.2
4524,373.2,23.8,24.27,2.06,1379,66970.84,62.2,16742.71,420.17,62.2,373.2
4525,373.2,23.8,24.27,2.06,1379,66970.84,62.2,16742.71,420.17,62.2,373.2
4526,373.2,23.8,24.27,2.06,1379,66970.84,62.2,16742.71,420.17,62.2,373.2
4527,373.2,23.8,24.27,2.06,1379,66970.84,62.2,16742.71,420.17,62.2,373.2
4528,373.2,23.8,24.27,2.06,1379,66970.84,62.2,16742.71,420.17,62.2,373.2
4529,373.2,23.8,24.27,2.06,1379,66970.84,62.2,16742.71,420.17,62.2,373.2
4530,373.2,23.8,24.27,2.06,1379,66970.84,62.2,16742.71,420.17,62.2,373.2
4531,373.2,23.8,24.27,2.06,1379,66970.84,62.2,16742.71,420.17,62.2,373.2
4532,373.2,23.8,24.27,2.06,1379,66970.84,62.2,16742.71,420.17,62.2,373.2
4533,373.2,23.8,24.27,2.06,1379,66970.84,62.2,16742.71,420.17,62.2,373.2
4534,373.2,23.8,24.27,2.06,1379,66970.84,62.2,16742.71,420.17,62.2,373.2
4535,325.8,5,5.14,3.43,1385,75792.8,54.3,18948.2,360,54.3,325.8
4536,325.8,5,5.14,3.43,1385,75792.8,54.3,18948.2,360,54.3,325.8
